ID,y
2074,98.6877
2075,112.311386
2076,91.01137
2080,92.44594
2082,93.301025
2085,108.77688
2087,107.94512
2091,109.452614
2092,96.92558
2093,109.71036
2098,101.49828
2101,106.354324
2102,95.51981
2103,77.57282
2105,103.21575
2106,94.47926
2107,111.346855
2110,94.04852
2114,95.864006
2115,111.26481
2117,89.11918
2118,96.93865
2119,104.7439
2120,96.05132
2122,95.53337
2123,111.181274
2126,98.50488
2127,104.29155
2128,97.14387
2129,112.99625
2132,102.37679
2135,104.39353
2138,96.3693
2139,116.10058
2141,109.98932
2142,94.88156
2146,99.85887
2151,110.11166
2157,104.98646
2159,115.55366
2162,94.3405
2164,116.946
2167,91.03302
2168,113.1416
2171,94.18068
2173,98.15517
2174,100.8459
2175,92.501465
2178,95.22171
2180,95.06122
2185,113.76074
2189,94.11639
2190,112.15156
2192,103.0106
2194,112.32264
2200,107.44851
2201,91.08711
2203,112.54303
2204,91.21587
2205,111.17625
2209,108.77702
2213,101.69293
2214,94.987656
2215,110.60689
2216,91.53586
2218,94.98902
2219,103.32481
2220,98.90909
2222,94.174255
2223,111.81612
2225,108.138084
2226,91.455894
2230,95.03543
2233,115.30783
2234,113.650276
2235,91.21587
2236,77.765
2237,90.744026
2240,116.88629
2241,92.50507
2248,106.04058
2249,103.241104
2250,105.497826
2252,114.166435
2253,92.33215
2254,112.940994
2256,78.61458
2258,93.61678
2259,104.12761
2262,95.79494
2265,94.08022
2266,109.55882
2269,99.71428
2271,97.996796
2273,94.28836
2274,110.25993
2275,92.24997
2277,98.33222
2279,91.21587
2280,77.591995
2282,95.06122
2283,101.00692
2288,92.44738
2289,104.167046
2291,97.33051
2292,117.181114
2297,96.49137
2298,108.31982
2299,92.12704
2300,112.2704
2301,91.64549
2304,94.561806
2305,105.14455
2306,95.79494
2308,91.19894
2309,103.27074
2311,108.204636
2312,103.55645
2316,102.868904
2321,101.74695
2322,107.83609
2325,102.703705
2326,95.55792
2329,117.181114
2330,98.0456
2331,101.68109
2332,112.44752
2333,95.79494
2334,104.21361
2335,110.22672
2337,109.551994
2338,96.73922
2340,112.44752
2342,92.57857
2345,93.96723
2349,102.16959
2351,81.90861
2352,95.536224
2354,111.72458
2355,114.16481
2357,108.138084
2358,93.353065
2360,95.17715
2361,111.72458
2364,93.18483
2366,100.86476
2369,106.27139
2370,96.52443
2371,115.30487
2373,114.74063
2374,96.66606
2376,112.00235
2378,108.54697
2382,99.21963
2383,92.2271
2386,103.59504
2387,96.73364
2389,109.694084
2390,104.84619
2392,98.226974
2398,112.44752
2399,95.7409
2400,94.97413
2401,103.8602
2402,97.11474
2404,92.01646
2407,116.89358
2408,107.44638
2409,109.993706
2412,82.92869
2413,98.1792
2415,98.41916
2420,117.163086
2422,97.03924
2423,105.004776
2426,93.25571
2432,92.65595
2434,89.77115
2435,106.01143
2436,107.070045
2438,106.4879
2440,108.492874
2443,96.20594
2444,93.43074
2447,106.04058
2450,97.24213
2454,93.77345
2455,107.94101
2459,95.79494
2460,109.72425
2463,95.243706
2465,93.65188
2468,77.57282
2469,92.115326
2474,91.67419
2478,96.803314
2480,91.29993
2481,116.88629
2489,95.06122
2490,101.798965
2492,92.91639
2496,95.79494
2497,115.989136
2500,95.56807
2505,96.01364
2507,91.796776
2508,111.17625
2509,94.669685
2510,79.160706
2513,93.08542
2515,95.06122
2518,92.2271
2519,100.96034
2520,92.2271
2521,107.58494
2523,108.97311
2525,93.628426
2529,111.35602
2530,91.68529
2533,104.542145
2535,91.274445
2538,104.60864
2544,109.964005
2553,108.15943
2556,94.14049
2558,93.17796
2559,113.24621
2560,92.99738
2561,109.82722
2562,92.82619
2563,102.94482
2564,90.834694
2565,115.30783
2567,109.43367
2572,95.17937
2575,97.008545
2576,113.123245
2577,91.4059
2578,93.63204
2579,112.376785
2580,94.34094
2582,112.818085
2583,90.038795
2587,92.04342
2589,110.220924
2590,94.288536
2591,111.35602
2594,95.715126
2597,97.25595
2598,103.75799
2599,94.438095
2600,101.49976
2602,107.53544
2603,95.17937
2604,103.92157
2606,109.56582
2607,76.7644
2608,96.55544
2613,111.17625
2614,92.38633
2615,111.98855
2617,112.98541
2620,95.49396
2623,111.20198
2624,95.2434
2627,111.17625
2629,76.7644
2630,106.186066
2632,94.99774
2636,93.551895
2639,93.998344
2640,104.78019
2642,111.35602
2644,104.47184
2646,107.28011
2647,91.8251
2649,95.67499
2650,112.969185
2652,105.709
2653,99.82725
2655,111.15322
2657,112.44752
2659,111.03363
2662,92.125984
2663,116.63382
2664,92.93367
2665,104.1453
2670,92.95998
2671,104.99948
2672,98.67238
2675,105.709
2677,108.23683
2679,111.74114
2683,110.109024
2684,92.88926
2685,93.07973
2688,105.33657
2689,94.799
2690,102.008415
2693,97.25402
2694,107.643616
2697,98.80786
2699,96.712364
2703,95.69786
2705,103.9508
2709,79.75662
2710,93.08772
2711,107.06281
2712,97.344894
2713,101.81677
2714,114.22307
2715,93.55767
2717,92.6527
2718,111.95773
2720,107.58899
2721,94.83841
2726,93.07592
2728,92.55544
2731,105.20671
2732,112.35057
2734,92.7558
2736,104.221306
2737,95.90215
2738,104.92434
2739,117.21422
2746,94.26444
2749,104.16322
2751,124.19509
2752,101.986244
2753,95.62872
2757,101.37281
2758,94.49921
2759,109.27838
2760,97.30304
2762,112.7164
2764,91.39387
2765,101.08996
2769,112.24419
2771,113.51701
2774,94.935715
2776,93.45561
2777,104.27787
2778,93.39123
2779,113.910126
2782,91.63988
2784,90.47857
2787,92.90573
2789,96.70025
2792,95.921326
2798,94.66182
2799,106.10331
2800,97.49863
2801,82.96617
2802,94.6416
2804,96.56625
2807,105.9704
2808,90.975075
2809,121.6669
2811,114.342766
2812,95.53955
2814,92.38337
2816,96.00547
2817,110.8772
2818,108.02121
2820,112.64253
2821,85.72971
2822,94.635956
2823,105.99528
2824,95.81344
2826,91.977394
2829,90.472305
2834,92.53948
2835,80.94787
2838,101.78824
2839,113.64768
2840,94.66881
2841,105.4871
2842,95.83939
2846,113.561424
2848,95.49394
2849,91.92131
2850,114.22307
2851,94.46227
2853,95.65032
2854,111.35602
2858,111.3361
2861,98.42779
2864,92.91639
2865,116.63382
2866,111.26618
2867,94.5647
2868,111.243286
2870,112.820175
2877,100.52726
2878,111.17625
2880,112.829956
2882,81.53534
2883,95.53677
2884,103.21114
2885,100.404236
2887,95.06122
2888,110.33661
2889,98.30885
2890,104.73437
2891,108.158295
2892,117.228516
2893,93.85091
2898,108.153465
2899,95.77778
2900,107.84318
2901,94.488045
2909,95.98952
2910,109.507996
2911,108.5558
2913,112.22133
2914,102.38595
2918,95.344894
2919,110.217026
2920,94.93157
2921,111.17625
2922,97.66639
2923,104.817955
2925,116.891014
2926,94.18206
2927,112.13916
2929,113.677155
2933,94.84247
2934,109.89049
2936,111.4465
2941,104.51272
2942,94.30798
2943,109.79832
2945,103.029274
2950,92.10734
2951,114.886375
2953,111.98583
2954,96.93462
2955,103.330925
2956,96.40463
2960,98.15391
2962,91.48865
2963,108.518555
2964,105.489456
2966,79.25873
2967,93.10792
2968,105.65308
2969,92.52634
2971,89.685844
2972,96.49137
2974,93.68721
2975,110.02828
2977,122.96374
2980,111.69767
2981,92.61294
2983,97.867966
2984,103.25429
2985,117.181114
2986,101.841675
2987,96.49137
2989,96.12861
2990,112.04516
2991,92.56905
2992,73.95643
2995,99.329895
2996,103.150566
3002,113.23414
3004,114.83676
3005,117.08554
3006,92.816986
3010,92.17972
3011,105.654594
3014,94.18206
3015,92.674835
3016,94.17559
3017,106.81692
3018,90.683304
3021,102.755196
3024,103.66844
3028,94.26463
3030,93.26148
3032,94.48321
3039,97.393234
3040,101.10058
3041,100.83292
3043,95.489136
3044,111.473404
3046,107.2913
3055,94.930725
3056,113.203064
3058,94.17578
3059,106.84538
3061,117.4637
3063,103.897095
3066,92.4993
3067,103.66844
3068,79.20632
3069,94.83841
3072,115.07827
3073,114.08649
3074,97.44228
3077,92.28482
3082,95.006714
3084,99.329895
3085,107.94539
3088,104.47184
3091,90.90372
3092,111.648705
3093,96.022766
3094,105.20671
3096,107.36675
3097,90.8987
3098,82.5655
3102,114.19488
3106,94.23625
3109,94.51923
3111,95.95725
3112,117.08554
3113,94.108604
3115,95.954094
3116,108.29004
3117,92.63467
3121,103.472336
3122,94.745476
3123,95.56807
3124,101.7428
3125,94.17559
3126,101.00718
3127,116.614235
3129,93.16208
3130,111.42285
3132,104.148994
3134,106.14137
3135,98.8108
3137,85.96137
3138,100.758896
3140,98.56651
3144,105.23068
3145,97.23527
3146,111.98855
3147,94.55432
3148,104.53322
3149,104.02044
3150,113.11195
3151,95.00806
3152,97.5662
3155,110.7903
3156,114.22307
3159,91.491714
3161,98.92699
3162,106.20301
3163,97.45214
3165,102.93953
3172,94.6509
3173,104.529655
3176,100.22294
3177,105.16414
3179,110.02828
3183,94.18363
3186,96.23703
3187,102.8869
3189,109.965324
3190,93.53159
3192,116.614235
3193,94.6509
3194,103.68724
3197,94.55105
3198,94.24519
3200,92.69294
3201,115.79727
3202,94.24519
3204,95.953064
3205,89.283646
3206,110.605354
3208,105.94952
3210,101.1031
3211,95.156425
3212,117.4637
3213,97.73731
3214,108.75604
3216,104.82639
3219,93.55299
3220,110.53168
3221,94.108604
3226,110.197014
3227,97.19491
3228,110.381775
3229,93.252975
3232,77.57282
3233,92.811676
3234,96.50773
3236,95.44071
3238,111.38058
3239,107.24584
3240,90.348724
3247,110.881805
3249,103.812355
3252,117.49146
3253,96.79294
3254,102.30218
3255,92.68485
3256,118.056694
3257,94.127235
3262,97.19802
3263,105.709
3264,96.40463
3266,112.185684
3267,97.13607
3269,94.08591
3272,117.181114
3274,94.55105
3275,116.276375
3277,98.116745
3279,101.65877
3280,103.42774
3283,100.58916
3285,95.083984
3287,95.75788
3288,103.66844
3290,104.817986
3291,90.63385
3298,112.89432
3299,93.81823
3302,110.40786
3303,90.12655
3304,108.54116
3307,94.47563
3309,93.58374
3314,79.387505
3316,116.24359
3317,92.86394
3319,93.28954
3320,112.56981
3321,95.73924
3322,105.47906
3324,93.01296
3326,90.518936
3329,106.515434
3330,90.834694
3331,110.9541
3335,117.228516
3337,92.28482
3338,106.3779
3339,100.16662
3340,109.08402
3341,90.58601
3343,90.84283
3346,92.26524
3348,94.1478
3351,104.86381
3352,117.41705
3355,93.78542
3356,113.6801
3358,103.676155
3359,95.594505
3360,107.55774
3371,108.25213
3372,95.07881
3374,96.337494
3377,108.800964
3378,92.781845
3380,104.865425
3382,96.4122
3386,94.00162
3389,109.90417
3391,101.7772
3393,103.404594
3394,105.595
3395,93.18301
3397,111.29685
3398,92.16477
3399,79.4471
3400,95.52543
3404,103.63432
3407,112.97396
3409,101.42529
3419,99.162926
3421,93.51264
3425,92.53355
3427,80.62425
3428,117.181114
3429,114.095375
3431,91.61554
3435,95.36588
3436,110.93632
3439,95.79374
3441,93.11812
3442,117.181114
3443,97.19802
3444,105.73409
3445,95.60321
3446,106.1228
3449,93.26148
3453,93.76769
3457,90.11962
3460,104.68044
3461,94.13377
3462,92.49336
3464,103.82852
3465,79.20632
3466,96.712585
3467,106.474205
3468,94.68614
3469,104.42287
3470,103.734566
3472,111.32745
3473,93.65573
3475,92.491905
3476,113.72194
3478,102.12504
3479,95.63268
3483,94.87331
3484,103.960945
3485,94.73467
3487,92.72515
3488,113.6193
3496,110.574646
3497,96.60123
3499,97.52809
3500,77.56721
3501,97.11982
3504,97.684456
3508,110.78703
3511,90.23697
3512,109.481155
3515,91.59311
3517,94.54888
3518,100.08813
3526,110.2599
3528,119.538765
3529,94.7343
3530,112.21962
3531,91.306015
3532,101.91974
3533,95.70133
3534,94.54644
3535,77.3907
3536,92.39958
3537,112.11326
3538,92.94142
3539,108.1904
3540,101.04838
3545,115.443855
3546,91.847595
3550,101.5408
3551,94.42579
3553,98.93314
3554,104.68044
3557,90.69505
3558,111.55287
3559,93.26148
3561,96.481155
3562,111.29685
3563,92.13448
3564,104.86381
3565,95.60321
3567,94.29318
3571,104.86381
3572,96.72
3574,97.09123
3576,93.19747
3577,113.77883
3578,97.333565
3579,93.51901
3583,97.85748
3585,99.48097
3586,103.501816
3587,110.434525
3593,102.37486
3594,110.05377
3595,97.393234
3599,96.97376
3600,108.04696
3601,111.32745
3602,93.26148
3604,95.65868
3609,116.24207
3610,103.73679
