ID,y
1363,111.9848
1364,94.1586
1365,104.65224
1366,93.583694
1372,94.62552
1375,104.18057
1376,94.38142
1378,94.501175
1379,113.21355
1380,94.78251
1381,103.765
1384,112.183624
1387,93.61061
1388,111.989365
1392,78.47904
1394,103.661644
1395,94.372
1396,112.03348
1398,94.452774
1399,112.03348
1400,94.366234
1401,93.86358
1403,95.536194
1404,112.04774
1406,112.03348
1407,94.55437
1408,112.083206
1410,79.5814
1412,112.1144
1413,94.59619
1415,95.16194
1420,112.083206
1422,111.5397
1423,109.46167
1424,112.083206
1425,94.73683
1426,79.5814
1427,95.396774
1429,93.500656
1430,112.41053
1431,94.976036
1432,103.579056
1434,112.16252
1437,95.005516
1438,104.52455
1440,112.260605
1441,112.348206
1442,94.26606
1444,111.8639
1445,95.24287
1446,104.41589
1448,94.22277
1453,94.17852
1454,112.1144
1455,94.94804
1456,113.96735
1458,112.1144
1459,93.95243
1461,93.608154
1465,93.61061
1466,111.90648
1469,94.60059
1472,94.17852
1474,94.93406
1477,112.78162
1479,111.951126
1482,94.02869
1483,78.704475
1487,94.06248
1488,112.15005
1490,112.97355
1492,111.83718
1494,118.223915
1496,104.08414
1497,95.099625
1499,94.91559
1502,94.65728
1507,113.45926
1508,93.76852
1509,112.41128
1511,93.50017
1512,111.64824
1513,115.90288
1514,103.37991
1518,112.94115
1519,93.23266
1522,112.09589
1524,79.00559
1527,94.26606
1529,93.69686
1532,103.59475
1536,113.27842
1537,116.81493
1539,104.68844
1542,112.24132
1543,94.38142
1544,104.18911
1545,78.79561
1550,94.38627
1551,111.775444
1554,104.711845
1556,104.25961
1559,93.519356
1560,78.347206
1562,95.207695
1566,93.30413
1567,112.540085
1569,104.27715
1570,114.03571
1571,112.673195
1574,93.76852
1578,103.81632
1580,93.28227
1583,112.838615
1584,93.76852
1585,111.83866
1586,95.053116
1587,112.296486
1588,93.20295
1590,115.80252
1592,103.23384
1596,112.40437
1598,111.91834
1599,94.549515
1604,117.66998
1606,103.24645
1607,94.59619
1608,104.26664
1609,116.099174
1611,94.61252
1613,95.07776
1616,94.920685
1619,112.39037
1620,93.56508
1621,112.40574
1622,94.586784
1625,110.88438
1627,116.099174
1629,111.65231
1634,93.98111
1636,94.631035
1638,103.41986
1639,94.752014
1641,95.396774
1643,94.372
1644,102.78265
1645,118.253876
1646,94.44573
1647,104.711845
1648,94.55989
1652,93.28227
1653,112.821724
1656,92.765884
1658,94.549515
1659,112.166855
1661,93.77148
1663,94.59619
1664,112.754005
1665,94.91322
1666,104.25961
1667,102.33376
1668,79.17215
1669,104.16851
1670,94.40011
1672,112.83026
1674,112.28991
1677,112.15005
1678,94.34053
1679,112.16129
1680,94.144844
1683,103.586205
1686,104.16577
1687,111.569664
1689,112.91573
1690,93.84312
1691,116.43228
1692,112.5843
1693,93.76852
1695,94.580414
1696,94.17852
1697,112.24778
1700,104.25961
1701,94.621216
1702,112.32011
1703,93.38673
1704,112.85063
1706,95.26437
1707,112.74572
1708,94.98627
1710,94.82539
1711,103.80822
1713,104.05367
1717,103.57791
1719,103.81632
1720,94.79588
1722,94.38177
1725,103.42011
1726,94.45106
1727,104.433655
1729,112.495995
1730,93.32154
1731,112.20331
1733,104.25961
1734,94.95004
1735,111.5397
1738,95.07776
1742,94.14322
1745,112.28991
1747,94.62739
1749,94.69761
1751,94.658745
1752,79.01716
1753,103.48812
1754,94.67338
1755,94.62215
1756,104.30561
1758,114.02471
1759,94.94804
1760,104.50541
1761,112.261444
1762,93.860245
1763,110.73674
1764,92.597626
1766,94.18878
1768,94.87795
1769,79.028984
1771,112.57712
1772,94.11266
1773,103.914894
1774,95.09264
1775,113.2721
1777,112.63348
1779,94.94804
1780,104.526794
1787,93.38673
1788,94.001945
1790,94.5947
1796,112.4292
1801,92.91172
1803,94.26272
1807,113.44925
1809,113.6849
1812,94.64332
1813,112.67226
1814,94.87705
1815,112.70819
1816,94.64531
1818,94.13569
1820,93.78721
1821,114.60732
1822,94.600006
1825,94.588646
1826,103.80822
1828,95.0549
1831,103.522484
1836,112.36068
1837,94.628006
1841,94.93406
1844,103.688324
1848,94.35986
1851,104.68844
1852,94.84162
1853,93.97316
1854,112.37561
1856,94.6594
1859,113.71971
1860,94.6513
1861,79.03555
1863,104.13531
1865,94.96107
1866,104.8053
1867,94.34774
1868,93.18992
1872,94.99162
1879,94.41377
1880,103.36788
1882,94.70505
1885,103.586205
1887,103.17832
1888,94.58854
1890,114.64155
1894,95.212105
1895,103.433365
1896,94.98374
1897,112.76711
1900,112.596855
1901,93.519356
1902,113.431755
1905,93.806816
1906,111.11167
1912,103.64094
1915,94.45106
1916,104.273636
1917,94.88348
1918,103.68469
1920,78.730705
1923,93.58209
1924,104.412544
1925,94.35965
1930,116.099174
1932,112.03348
1933,94.30892
1934,112.1129
1935,93.38501
1940,79.5814
1941,94.23252
1942,112.17699
1943,93.93792
1944,93.57665
1945,111.09372
1948,116.81493
1949,93.76219
1952,94.55359
1954,93.76852
1955,112.083206
1958,93.51286
1959,78.6248
1960,110.73674
1963,94.50732
1965,93.63261
1968,103.73511
1969,94.1586
1971,94.65095
1972,112.20967
1973,93.07266
1975,93.286026
1977,93.70974
1978,94.58245
1979,112.11958
1981,93.286026
1982,112.45802
1987,113.82359
1988,93.30413
1993,94.69712
1997,93.986664
1999,94.61565
2001,95.07776
2002,114.47446
2003,93.17478
2004,79.50957
2006,111.9631
2007,94.482254
2009,105.01691
2010,94.38177
2013,95.57576
2018,78.68985
2022,104.5905
2024,112.30943
2025,94.67487
2026,104.92634
2030,104.526794
2031,94.23909
2032,103.64094
2033,94.123695
2035,94.12502
2036,112.183075
2037,94.65878
2040,95.17729
2043,114.10993
2044,104.92542
2046,102.80304
2054,112.94174
2055,94.75793
2056,104.526794
2059,93.30128
2060,93.519356
2062,93.51103
2063,113.27497
2066,95.212105
2067,111.57452
2072,93.594795
2073,112.15648
2074,95.20089
2075,112.953384
2076,93.98266
2080,94.81492
2082,93.519356
2085,112.06856
2087,112.31632
2091,113.13842
2092,94.43523
2093,104.526794
2098,94.68635
2101,110.73674
2102,94.16565
2103,79.5814
2105,104.83526
2106,94.91322
2107,112.341774
2110,94.557144
2114,94.54075
2115,112.254166
2117,84.86541
2118,94.634445
2119,103.932106
2120,94.71548
2122,93.57019
2123,112.33842
2126,94.65095
2127,103.29077
2128,94.93891
2129,112.757866
2132,96.31656
2135,104.41589
2138,94.49541
2139,116.099174
2141,111.30828
2142,93.61814
2146,95.2108
2151,112.65302
2157,103.77871
2159,112.81061
2162,94.68662
2164,115.7525
2167,93.43874
2168,111.859146
2171,93.75245
2173,94.6362
2174,103.98319
2175,94.40051
2178,94.69903
2180,95.20487
2185,112.07425
2189,94.26389
2190,111.696175
2192,102.9135
2194,113.77003
2200,112.44033
2201,93.392365
2203,112.21004
2204,92.90225
2205,111.93838
2209,111.08902
2213,103.65386
2214,94.02847
2215,112.702
2216,93.362404
2218,93.79854
2219,103.79378
2220,94.30979
2222,93.64171
2223,111.84181
2225,112.37336
2226,94.51929
2230,94.28769
2233,111.36026
2234,112.11216
2235,92.90225
2236,78.51538
2237,94.19436
2240,114.36974
2241,93.749916
2248,104.305984
2249,94.04646
2250,111.64647
2252,111.95126
2253,93.52306
2254,112.343506
2256,78.59409
2258,93.6094
2259,112.31571
2262,95.33922
2265,94.854034
2266,103.685616
2269,94.384125
2271,94.84504
2273,94.04203
2274,111.562294
2275,93.39722
2277,94.50953
2279,92.90225
2280,77.847435
2282,95.20487
2283,102.665855
2288,93.1675
2289,113.31669
2291,94.69745
2292,116.65876
2297,94.5807
2298,103.65387
2299,94.03794
2300,113.026955
2301,93.014145
2304,94.463104
2305,103.83275
2306,95.33922
2308,94.41043
2309,111.54729
2311,100.60408
2312,103.87571
2316,103.10484
2321,103.65387
2322,111.7434
2325,103.3185
2326,94.484406
2329,116.65876
2330,94.47472
2331,103.752594
2332,111.73544
2333,95.33922
2334,103.1296
2335,110.279366
2337,112.0963
2338,94.049355
2340,111.73544
2342,92.42142
2345,94.43335
2349,98.04038
2351,78.4417
2352,94.78237
2354,111.724655
2355,114.734116
2357,112.37336
2358,94.080696
2360,94.81184
2361,111.724655
2364,94.11458
2366,94.80174
2369,104.035446
2370,94.60368
2371,111.45388
2373,121.297485
2374,93.99898
2376,112.217255
2378,111.97785
2382,94.68228
2383,93.716606
2386,103.20887
2387,94.351776
2389,95.17116
2390,112.500435
2392,93.65663
2398,111.73544
2399,94.66477
2400,92.889084
2401,112.46084
2402,94.36627
2404,93.81052
2407,112.430534
2408,111.79404
2409,112.43194
2412,86.90371
2413,95.070366
2415,94.224525
2420,111.88656
2422,93.92531
2423,103.00659
2426,94.84523
2432,94.960556
2434,92.66791
2435,95.24039
2436,111.41998
2438,111.15902
2440,112.33542
2443,94.57151
2444,93.67771
2447,104.305984
2450,94.68711
2454,94.43106
2455,112.412636
2459,95.33922
2460,112.54017
2463,94.04756
2465,94.3895
2468,79.20694
2469,92.94152
2474,94.1167
2478,93.59109
2480,93.640305
2481,114.36974
2489,95.20487
2490,104.233284
2492,93.27757
2496,95.33922
2497,113.31739
2500,94.48667
2505,95.304405
2507,93.756065
2508,111.93838
2509,94.854935
2510,79.17353
2513,93.153854
2515,95.20487
2518,93.716606
2519,110.7872
2520,93.716606
2521,112.58571
2523,112.13164
2525,94.30391
2529,111.91476
2530,93.24425
2533,112.123505
2535,93.72468
2538,102.19091
2544,111.93495
2553,112.54331
2556,93.58862
2558,92.97345
2559,117.457405
2560,94.34051
2561,112.05777
2562,94.390144
2563,112.14387
2564,92.51979
2565,111.36026
2567,104.12105
2572,94.41087
2575,94.54933
2576,113.519226
2577,93.30362
2578,94.54782
2579,111.70716
2580,93.996796
2582,112.484634
2583,93.72853
2587,93.299774
2589,112.16387
2590,94.49389
2591,111.91476
2594,93.46883
2597,94.42679
2598,103.849106
2599,94.948044
2600,102.90183
2602,112.10193
2603,94.41087
2604,104.06657
2606,111.62232
2607,78.6427
2608,93.29997
2613,111.93838
2614,92.76702
2615,111.67286
2617,112.87405
2620,93.44466
2623,112.694305
2624,94.177155
2627,111.93838
2629,78.6427
2630,94.39897
2632,94.05787
2636,93.52695
2639,94.0703
2640,103.88944
2642,111.91476
2644,104.44868
2646,112.40419
2647,93.76924
2649,94.21564
2650,108.12405
2652,104.2924
2653,102.37771
2655,108.66827
2657,111.73544
2659,111.67493
2662,94.08398
2663,114.36974
2664,94.36324
2665,103.62294
2670,94.33085
2671,103.274506
2672,94.41929
2675,104.2924
2677,111.78085
2679,112.56953
2683,112.17523
2684,94.3222
2685,94.1563
2688,103.28062
2689,95.27085
2690,102.98894
2693,95.01608
2694,112.34622
2697,102.904816
2699,94.19138
2703,92.98043
2705,103.212715
2709,78.75671
2710,93.95538
2711,113.51751
2712,94.07842
2713,95.45462
2714,112.78176
2715,92.59016
2717,92.9272
2718,113.08808
2720,112.28282
2721,94.33744
2726,93.76684
2728,94.65966
2731,103.09818
2732,111.724655
2734,93.45041
2736,103.67372
2737,93.63686
2738,103.3479
2739,113.09217
2746,93.61115
2749,102.75114
2751,118.19141
2752,103.23451
2753,94.70239
2757,104.53601
2758,94.44532
2759,112.198166
2760,94.39599
2762,111.93666
2764,94.253685
2765,112.047264
2769,112.550385
2771,111.85893
2774,93.855385
2776,93.15153
2777,112.53318
2778,93.22453
2779,112.75928
2782,93.19794
2784,94.8055
2787,94.92071
2789,94.3514
2792,94.43257
2798,94.73501
2799,104.25104
2800,94.46926
2801,79.26989
2802,92.848816
2804,94.36016
2807,104.305984
2808,94.8009
2809,117.39011
2811,116.286255
2812,94.95759
2814,92.82611
2816,94.107216
2817,112.46037
2818,111.5924
2820,112.01562
2821,79.21272
2822,93.76684
2823,103.38277
2824,94.37109
2826,92.57908
2829,92.67212
2834,94.61248
2835,77.886795
2838,95.402855
2839,111.64455
2840,94.43394
2841,111.412796
2842,95.15183
2846,113.15786
2848,94.44192
2849,93.23913
2850,112.78176
2851,94.721436
2853,94.04366
2854,111.91476
2858,116.03961
2861,94.78202
2864,93.09019
2865,114.36974
2866,111.69859
2867,93.95753
2868,111.91069
2870,112.26236
2877,94.15316
2878,111.93838
2880,112.00641
2882,78.72408
2883,94.802414
2884,103.09461
2885,94.75717
2887,95.01749
2888,111.31267
2889,94.42196
2890,104.44868
2891,100.377426
2892,116.780846
2893,93.81974
2898,112.84504
2899,94.103806
2900,112.78127
2901,94.67152
2909,94.55074
2910,112.48413
2911,112.179245
2913,112.11948
2914,95.426865
2918,93.373
2919,111.85106
2920,94.521126
2921,111.93838
2922,94.55212
2923,103.20443
2925,112.31842
2926,93.996796
2927,112.08837
2929,112.59941
2933,93.92642
2934,112.16585
2936,111.836914
2941,103.435425
2942,93.64734
2943,111.968
2945,103.45853
2950,93.20734
2951,111.93914
2953,117.09629
2954,94.77697
2955,103.46045
2956,95.57205
2960,94.99015
2962,94.35043
2963,105.3683
2964,104.25961
2966,78.245514
2967,94.316055
2968,112.93907
2969,93.1602
2971,94.32856
2972,94.69595
2974,94.432625
2975,112.45098
2977,118.385704
2980,112.54899
2981,94.260605
2983,94.39226
2984,104.80333
2985,116.643616
2986,103.86851
2987,94.69595
2989,94.786545
2990,112.30205
2991,94.751274
2992,79.028984
2995,103.129074
2996,103.671646
3002,112.42242
3004,112.532295
3005,115.41561
3006,94.34496
3010,94.747
3011,105.835304
3014,94.2234
3015,94.52117
3016,95.005516
3017,112.48642
3018,93.7163
3021,103.309204
3024,103.81632
3028,93.91043
3030,93.519356
3032,94.8044
3039,94.85792
3040,103.67173
3041,96.17915
3043,95.61957
3044,112.22094
3046,111.4291
3055,94.1705
3056,111.987946
3058,94.078804
3059,110.21622
3061,116.97672
3063,103.428795
3066,94.5138
3067,103.81632
3068,78.74501
3069,94.557144
3072,116.31142
3073,112.71278
3074,94.26566
3077,93.01152
3082,95.46577
3084,103.129074
3085,112.96625
3088,104.41589
3091,94.46538
3092,114.25113
3093,94.1576
3094,103.29307
3096,111.99542
3097,93.19572
3098,78.96855
3102,116.06467
3106,94.33456
3109,93.93984
3111,93.21912
3112,115.41561
3113,94.83871
3115,93.594795
3116,112.12741
3117,94.3929
3121,112.89824
3122,93.564255
3123,94.59411
3124,103.89782
3125,95.005516
3126,102.86531
3127,116.59407
3129,93.76689
3130,112.831924
3132,104.25181
3134,107.50429
3135,94.56236
3137,79.34128
3138,94.881454
3140,95.75805
3144,112.76755
3145,94.48602
3146,111.822
3147,94.72758
3148,103.77866
3149,103.423874
3150,112.336586
3151,94.094505
3152,94.54892
3155,97.967476
3156,113.00836
3159,92.83753
3161,94.580185
3162,104.40746
3163,95.00524
3165,103.13493
3172,93.48479
3173,114.46531
3176,94.210014
3177,103.32577
3179,112.45098
3183,92.934555
3186,94.54247
3187,103.79943
3189,111.949745
3190,94.423904
3192,116.59407
3193,93.48479
3194,112.73172
3197,94.91322
3198,94.96107
3200,94.29934
3201,117.07708
3202,94.96107
3204,95.17729
3205,93.83721
3206,112.868835
3208,103.41351
3210,103.53177
3211,94.17857
3212,116.97672
3213,94.36816
3214,110.61926
3216,104.41589
3219,93.19835
3220,111.85084
3221,94.83871
3226,106.77323
3227,94.54419
3228,112.32044
3229,94.65857
3232,79.5814
3233,94.42114
3234,94.37946
3236,94.8334
3238,112.09405
3239,111.70873
3240,93.8631
3247,111.86447
3249,103.522835
3252,116.37634
3253,94.58625
3254,104.14973
3255,94.31846
3256,112.79668
3257,94.08364
3262,94.18678
3263,104.25961
3264,95.57205
3266,113.09514
3267,94.40893
3269,94.34553
3272,116.643616
3274,94.91322
3275,105.04336
3277,94.666084
3279,95.053314
3280,104.13383
3283,95.14389
3285,95.07776
3287,94.84888
3288,103.81632
3290,104.96523
3291,94.35328
3298,112.073006
3299,94.197426
3302,111.731384
3303,94.6166
3304,104.27515
3307,93.858795
3309,93.42391
3314,78.72461
3316,112.94052
3317,94.71321
3319,94.093575
3320,112.00685
3321,94.48982
3322,103.570885
3324,92.50256
3326,92.45213
3329,110.93899
3330,92.705605
3331,112.1013
3335,116.84082
3337,94.605545
3338,104.73063
3339,94.62786
3340,112.5938
3341,94.1425
3343,95.14477
3346,94.36824
3348,94.84341
3351,103.81632
3352,116.38074
3355,93.26038
3356,113.17386
3358,104.052055
3359,94.84162
3360,112.787254
3371,112.983925
3372,94.95872
3374,94.719444
3377,111.96338
3378,93.515526
3380,103.67714
3382,94.91323
3386,94.926254
3389,112.58694
3391,102.81055
3393,94.991585
3394,103.706154
3395,94.49559
3397,112.235146
3398,94.363174
3399,78.68309
3400,95.42117
3404,103.57381
3407,112.197365
3409,103.955956
3419,94.696045
3421,93.791695
3425,95.000084
3427,78.24122
3428,116.48183
3429,112.87616
3431,93.781525
3435,94.65867
3436,112.56846
3439,94.89698
3441,96.15535
3442,116.48183
3443,94.18678
3444,103.5558
3445,94.49623
3446,112.97985
3449,93.519356
3453,94.05456
3457,94.48976
3460,103.81632
3461,94.438255
3462,94.17852
3464,103.54627
3465,78.74501
3466,95.09563
3467,103.43663
3468,94.67396
3469,104.43267
3470,103.53451
3472,112.211525
3473,93.97725
3475,94.68259
3476,111.96536
3478,104.55183
3479,94.78723
3483,94.26823
3484,103.60655
3485,94.22805
3487,94.880646
3488,112.1465
3496,111.74877
3497,94.26334
3499,94.976036
3500,78.34805
3501,94.89486
3504,94.363495
3508,104.526794
3511,93.560036
3512,112.9163
3515,93.84312
3517,94.54965
3518,103.64576
3526,112.01243
3528,124.61206
3529,94.92593
3530,111.91811
3531,94.28182
3532,113.873795
3533,93.82277
3534,94.72782
3535,78.61993
3536,93.664894
3537,112.14488
3538,93.98037
3539,111.64041
3540,104.08969
3545,112.117714
3546,93.25121
3550,103.54318
3551,93.83827
3553,94.67637
3554,103.81632
3557,94.48918
3558,112.42119
3559,93.519356
3561,94.58152
3562,112.235146
3563,94.08604
3564,103.81632
3565,94.49623
3567,93.61116
3571,103.81632
3572,94.388535
3574,94.91523
3576,94.65797
3577,112.03617
3578,94.89486
3579,94.628006
3583,94.20403
3585,95.27362
3586,103.761246
3587,112.4292
3593,95.29016
3594,111.15435
3595,94.98374
3599,94.71362
3600,104.20041
3601,112.211525
3602,93.519356
3604,94.84558
3609,115.68729
3610,112.365425
3612,111.62108
3614,116.64903
3615,94.95126
3617,95.18766
3618,112.20517
3619,112.330925
3620,112.33663
3621,94.75291
